content,aspect,label,sentiment_value
my friend devoured her chicken and mashed potatos,service,0,2
delicious crab cakes too,ambience,0,2
delicious crab cakes too,drinks,0,2
delicious crab cakes too,food,1,1
delicious crab cakes too,location,0,2
delicious crab cakes too,restaurant,0,2
delicious crab cakes too,service,0,2
even if the food wasn't this good the garden is a great place to sit outside and relax,ambience,1,1
even if the food wasn't this good the garden is a great place to sit outside and relax,drinks,0,2
even if the food wasn't this good the garden is a great place to sit outside and relax,food,1,1
even if the food wasn't this good the garden is a great place to sit outside and relax,location,0,2
even if the food wasn't this good the garden is a great place to sit outside and relax,restaurant,0,2
even if the food wasn't this good the garden is a great place to sit outside and relax,service,0,2
great neighborhood joint,ambience,0,2
great neighborhood joint,drinks,0,2
great neighborhood joint,food,0,2
great neighborhood joint,location,0,2
great neighborhood joint,restaurant,1,1
great neighborhood joint,service,0,2
this is a nice pizza place with good selection of thin crust pizza including the basil slice,ambience,0,2
this is a nice pizza place with good selection of thin crust pizza including the basil slice,drinks,0,2
this is a nice pizza place with good selection of thin crust pizza including the basil slice,food,1,1
this is a nice pizza place with good selection of thin crust pizza including the basil slice,location,0,2
this is a nice pizza place with good selection of thin crust pizza including the basil slice,restaurant,1,1
this is a nice pizza place with good selection of thin crust pizza including the basil slice,service,0,2
their calzones are horrific bad vomit-inducing yuck,ambience,0,2
their calzones are horrific bad vomit-inducing yuck,drinks,0,2
their calzones are horrific bad vomit-inducing yuck,food,1,-1
their calzones are horrific bad vomit-inducing yuck,location,0,2
their calzones are horrific bad vomit-inducing yuck,restaurant,0,2
their calzones are horrific bad vomit-inducing yuck,service,0,2
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone,ambience,0,2
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone,drinks,0,2
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone,food,1,-1
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone,location,0,2
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone,restaurant,0,2
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone,service,0,2
the counter service is bad,ambience,0,2
the counter service is bad,drinks,0,2
the counter service is bad,food,0,2
the counter service is bad,location,0,2
the counter service is bad,restaurant,0,2
the counter service is bad,service,1,-1
they charge different prices all the time,ambience,0,2
they charge different prices all the time,drinks,0,2
they charge different prices all the time,food,0,2
they charge different prices all the time,location,0,2
they charge different prices all the time,restaurant,0,2
they charge different prices all the time,service,1,-1
they're rude at times and not very friendly,ambience,0,2
they're rude at times and not very friendly,drinks,0,2
they're rude at times and not very friendly,food,0,2
they're rude at times and not very friendly,location,0,2
they're rude at times and not very friendly,restaurant,0,2
they're rude at times and not very friendly,service,1,-1
no pizza 33 for me,ambience,0,2
no pizza 33 for me,drinks,0,2
no pizza 33 for me,food,0,2
no pizza 33 for me,location,0,2
no pizza 33 for me,restaurant,1,-1
no pizza 33 for me,service,0,2
anybody who likes this place must be from a different planet where greasy dry and tasteless are complimentary,ambience,0,2
anybody who likes this place must be from a different planet where greasy dry and tasteless are complimentary,drinks,0,2
anybody who likes this place must be from a different planet where greasy dry and tasteless are complimentary,food,1,-1
anybody who likes this place must be from a different planet where greasy dry and tasteless are complimentary,location,0,2
anybody who likes this place must be from a different planet where greasy dry and tasteless are complimentary,restaurant,0,2
anybody who likes this place must be from a different planet where greasy dry and tasteless are complimentary,service,0,2
the dosas are skimpy unattractive and drip with grease and personally i'd drink popcorn topping before i'd eat another one of these,ambience,0,2
the dosas are skimpy unattractive and drip with grease and personally i'd drink popcorn topping before i'd eat another one of these,drinks,0,2
the dosas are skimpy unattractive and drip with grease and personally i'd drink popcorn topping before i'd eat another one of these,food,1,-1
the dosas are skimpy unattractive and drip with grease and personally i'd drink popcorn topping before i'd eat another one of these,location,0,2
the dosas are skimpy unattractive and drip with grease and personally i'd drink popcorn topping before i'd eat another one of these,restaurant,0,2
the dosas are skimpy unattractive and drip with grease and personally i'd drink popcorn topping before i'd eat another one of these,service,0,2
the sandwiches are dry tasteless and way overpriced,ambience,0,2
the sandwiches are dry tasteless and way overpriced,drinks,0,2
the sandwiches are dry tasteless and way overpriced,food,1,-1
the sandwiches are dry tasteless and way overpriced,location,0,2
the sandwiches are dry tasteless and way overpriced,restaurant,0,2
the sandwiches are dry tasteless and way overpriced,service,0,2
calling the place hampton chutney co does warn you that these folks offer more style than substance but in this unattractive room with unhelpful clerks there was a dearth of the former too,ambience,1,-1
calling the place hampton chutney co does warn you that these folks offer more style than substance but in this unattractive room with unhelpful clerks there was a dearth of the former too,drinks,0,2
