content,aspect,label,sentiment_value
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,os,1,1
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,ports,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,power_supply,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,shipping,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,software,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,support,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,warranty,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,battery,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,company,1,1
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,cpu,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,display,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,fans_cooling,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,graphics,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,hard_disc,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,hardware,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,keyboard,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,laptop,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,memory,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,motherboard,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,mouse,1,1
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,multimedia_devices,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,optical_drives,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,os,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,ports,0,2
the track pad to me is what really stands out though you can do several different things with it just depending on how many fingers you use on the track pad awesome thinking apple,power_supply,0,2
